Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","232","Walnuts, shelled","2016","2016","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","232","Walnuts, shelled","2017","2017","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5910","Export Quantity","232","Walnuts, shelled","2014","2014","tonnes","9","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","222","Walnuts, with shell","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5910","Export Quantity","222","Walnuts, with shell","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5910","Export Quantity","222","Walnuts, with shell","2015","2015","tonnes","3","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","631","Waters,ice etc","2014","2014","tonnes","5","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","631","Waters,ice etc","2015","2015","tonnes","317","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","631","Waters,ice etc","2016","2016","tonnes","51","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","631","Waters,ice etc","2017","2017","tonnes","27","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","564","Wine","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","564","Wine","2015","2015","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","564","Wine","2016","2016","tonnes","2","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","564","Wine","2017","2017","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","892","Yoghurt, concentrated or not","2014","2014","tonnes","76","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","892","Yoghurt, concentrated or not","2015","2015","tonnes","97","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","892","Yoghurt, concentrated or not","2016","2016","tonnes","69","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5610","Import Quantity","892","Yoghurt, concentrated or not","2017","2017","tonnes","24","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","231","Almonds shelled","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","527","Apricots, dry","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","527","Apricots, dry","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","527","Apricots, dry","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","414","Beans, green","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","633","Beverages, non alcoholic","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","191","Chick peas","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","666","Chocolate products nes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","666","Chocolate products nes","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","577","Dates","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","399","Eggplants (aubergines)","2015","2015","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","570","Figs dried","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","570","Figs dried","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","570","Figs dried","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","570","Figs dried","2017","2017","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","1232","Food prep nes","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","1232","Food prep nes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","620","Fruit, dried nes","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","620","Fruit, dried nes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","620","Fruit, dried nes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","623","Fruit, prepared nes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5610","Import Quantity","898","Milk, skimmed dried","2011","2011","tonnes","40","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5610","Import Quantity","897","Milk, whole dried","2015","2015","tonnes","102","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5610","Import Quantity","897","Milk, whole dried","2016","2016","tonnes","204","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5610","Import Quantity","897","Milk, whole dried","2017","2017","tonnes","50","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","702","Nutmeg, mace and cardamoms","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","234","Nuts nes","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","235","Nuts, prepared (exc. groundnuts)","2014","2014","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","235","Nuts, prepared (exc. groundnuts)","2017","2017","tonnes","3","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","600","Papayas","2015","2015","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","22","Pastry","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","22","Pastry","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","536","Plums and sloes","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","536","Plums and sloes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","561","Raisins","2010","2010","tonnes","18","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","561","Raisins","2014","2014","tonnes","57","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","561","Raisins","2015","2015","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","561","Raisins","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","561","Raisins","2017","2017","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","723","Spices nes","2015","2015","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","723","Spices nes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","723","Spices nes","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","168","Sugar confectionery","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","168","Sugar confectionery","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","168","Sugar confectionery","2017","2017","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","122","Sweet potatoes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","463","Vegetables, fresh nes","2015","2015","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","460","Vegetables, fresh or dried products nes","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","473","Vegetables, frozen","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","900","Whey, dry","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","892","Yoghurt, concentrated or not","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","156","New Zealand","5910","Export Quantity","892","Yoghurt, concentrated or not","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","157","Nicaragua","5910","Export Quantity","1232","Food prep nes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","619","Fruit, fresh nes","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","619","Fruit, fresh nes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","619","Fruit, fresh nes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","560","Grapes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","560","Grapes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","372","Lettuce and chicory","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","490","Oranges","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","490","Oranges","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","534","Peaches and nectarines","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","536","Plums and sloes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","536","Plums and sloes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","158","Niger","5910","Export Quantity","495","Tangerines, mandarins, clementines, satsumas","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","154","North Macedonia","5610","Import Quantity","41","Cereals, breakfast","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","154","North Macedonia","5610","Import Quantity","41","Cereals, breakfast","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","154","North Macedonia","5610","Import Quantity","1062","Eggs, hen, in shell","2015","2015","tonnes","12","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","154","North Macedonia","5610","Import Quantity","1091","Eggs, other bird, in shell","2016","2016","tonnes","31","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","154","North Macedonia","5610","Import Quantity","1232","Food prep nes","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","154","North Macedonia","5910","Export Quantity","1232","Food prep nes","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","154","North Macedonia","5610","Import Quantity","22","Pastry","2015","2015","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","154","North Macedonia","5610","Import Quantity","22","Pastry","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","154","North Macedonia","5610","Import Quantity","22","Pastry","2017","2017","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","154","North Macedonia","5610","Import Quantity","472","Vegetables, preserved nes","2016","2016","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","231","Almonds shelled","2017","2017","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","221","Almonds, with shell","2010","2010","tonnes","1","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","526","Apricots","2010","2010","tonnes","7","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","527","Apricots, dry","2010","2010","tonnes","3","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","527","Apricots, dry","2017","2017","tonnes","3","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","191","Chick peas","2017","2017","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","620","Fruit, dried nes","2010","2010","tonnes","2","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","620","Fruit, dried nes","2014","2014","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","620","Fruit, dried nes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","620","Fruit, dried nes","2016","2016","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","620","Fruit, dried nes","2017","2017","tonnes","3","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","623","Fruit, prepared nes","2017","2017","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2016","2016","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","560","Grapes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5610","Import Quantity","977","Meat, sheep","2017","2017","tonnes","102","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","234","Nuts nes","2010","2010","tonnes","0","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5610","Import Quantity","1059","Offals, liver chicken","2014","2014","tonnes","25","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5610","Import Quantity","1059","Offals, liver chicken","2015","2015","tonnes","165","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","490","Oranges","2016","2016","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","490","Oranges","2017","2017","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","537","Plums dried (prunes)","2010","2010","tonnes","4","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","537","Plums dried (prunes)","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","537","Plums dried (prunes)","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","561","Raisins","2010","2010","tonnes","2","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","561","Raisins","2017","2017","tonnes","4","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5610","Import Quantity","1186","Silk, raw","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","162","Norway","5910","Export Quantity","723","Spices nes","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","221","Oman","5610","Import Quantity","828","Cigarettes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","221","Oman","5610","Import Quantity","829","Cigars, cheroots","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","221","Oman","5610","Import Quantity","1232","Food prep nes","2017","2017","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","221","Oman","5910","Export Quantity","561","Raisins","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","231","Almonds shelled","2009","2009","tonnes","2433","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","231","Almonds shelled","2010","2010","tonnes","398","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","231","Almonds shelled","2011","2011","tonnes","826","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","231","Almonds shelled","2014","2014","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","231","Almonds shelled","2015","2015","tonnes","26","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","231","Almonds shelled","2016","2016","tonnes","16","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","231","Almonds shelled","2017","2017","tonnes","22","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","221","Almonds, with shell","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","221","Almonds, with shell","2009","2009","tonnes","10357","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","221","Almonds, with shell","2010","2010","tonnes","598","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","221","Almonds, with shell","2011","2011","tonnes","505","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","221","Almonds, with shell","2014","2014","tonnes","40","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","221","Almonds, with shell","2015","2015","tonnes","398","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","221","Almonds, with shell","2016","2016","tonnes","827","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","221","Almonds, with shell","2017","2017","tonnes","349","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","711","Anise, badian, fennel, coriander","2015","2015","tonnes","7","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","711","Anise, badian, fennel, coriander","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","711","Anise, badian, fennel, coriander","2009","2009","tonnes","1121","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","711","Anise, badian, fennel, coriander","2010","2010","tonnes","1818","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","711","Anise, badian, fennel, coriander","2011","2011","tonnes","1144","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","711","Anise, badian, fennel, coriander","2014","2014","tonnes","147","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","711","Anise, badian, fennel, coriander","2015","2015","tonnes","1119","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","711","Anise, badian, fennel, coriander","2016","2016","tonnes","3131","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","711","Anise, badian, fennel, coriander","2017","2017","tonnes","1097","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","515","Apples","2014","2014","tonnes","83","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","515","Apples","2017","2017","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","515","Apples","2009","2009","tonnes","9331","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","515","Apples","2010","2010","tonnes","955","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","515","Apples","2011","2011","tonnes","3693","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","515","Apples","2014","2014","tonnes","10977","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","515","Apples","2015","2015","tonnes","19574","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","515","Apples","2016","2016","tonnes","57972","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","515","Apples","2017","2017","tonnes","74705","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","526","Apricots","2017","2017","tonnes","10","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","526","Apricots","2009","2009","tonnes","12366","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","526","Apricots","2010","2010","tonnes","2136","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","526","Apricots","2011","2011","tonnes","3486","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","526","Apricots","2014","2014","tonnes","6886","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","526","Apricots","2015","2015","tonnes","6519","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","526","Apricots","2016","2016","tonnes","1206","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","526","Apricots","2017","2017","tonnes","13804","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","527","Apricots, dry","2009","2009","tonnes","76","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","527","Apricots, dry","2010","2010","tonnes","1046","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","527","Apricots, dry","2011","2011","tonnes","314","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","486","Bananas","2009","2009","tonnes","37558","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","486","Bananas","2010","2010","tonnes","21297","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","486","Bananas","2011","2011","tonnes","27617","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","486","Bananas","2014","2014","tonnes","43247","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","486","Bananas","2015","2015","tonnes","53488","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","486","Bananas","2016","2016","tonnes","50239","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","486","Bananas","2017","2017","tonnes","45932","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5910","Export Quantity","486","Bananas","2015","2015","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","44","Barley","2014","2014","tonnes","1794","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","44","Barley","2015","2015","tonnes","252","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","44","Barley","2016","2016","tonnes","6","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5610","Import Quantity","44","Barley","2017","2017","tonnes","2","Im","FAO data based on imputation methodology"
