Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","121","Lebanon","5510","Production","56","Maize","2014","2014","tonnes","3000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","56","Maize","2015","2015","tonnes","3272","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","56","Maize","2016","2016","tonnes","3000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","56","Maize","2017","2017","tonnes","3000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1961","1961","tonnes","1500","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1962","1962","tonnes","2200","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1963","1963","tonnes","2700","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1964","1964","tonnes","3200","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1965","1965","tonnes","3500","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1966","1966","tonnes","2925","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1967","1967","tonnes","1869","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1968","1968","tonnes","896","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1969","1969","tonnes","1419","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1970","1970","tonnes","1406","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1971","1971","tonnes","1155","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1972","1972","tonnes","1246","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1973","1973","tonnes","1147","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1974","1974","tonnes","6538","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1975","1975","tonnes","7000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1976","1976","tonnes","8000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1977","1977","tonnes","9000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1978","1978","tonnes","10000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1979","1979","tonnes","11000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1980","1980","tonnes","12000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1981","1981","tonnes","13000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1982","1982","tonnes","13500","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1983","1983","tonnes","14500","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1984","1984","tonnes","13000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1985","1985","tonnes","13000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1986","1986","tonnes","13700","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1987","1987","tonnes","13000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1988","1988","tonnes","14300","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1989","1989","tonnes","16500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1990","1990","tonnes","20000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1991","1991","tonnes","24347","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1992","1992","tonnes","25511","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1993","1993","tonnes","26000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1994","1994","tonnes","28000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1995","1995","tonnes","30000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1996","1996","tonnes","32028","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1997","1997","tonnes","61000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1998","1998","tonnes","40400","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","1999","1999","tonnes","43100","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2000","2000","tonnes","21600","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2001","2001","tonnes","14900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2002","2002","tonnes","32200","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2003","2003","tonnes","8300","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2004","2004","tonnes","9200","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2005","2005","tonnes","6000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2006","2006","tonnes","8100","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2007","2007","tonnes","8500","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2008","2008","tonnes","8500","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2009","2009","tonnes","14000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2010","2010","tonnes","22112","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2011","2011","tonnes","16457","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2012","2012","tonnes","13953","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2013","2013","tonnes","12885","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2014","2014","tonnes","10600","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2015","2015","tonnes","10931","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2016","2016","tonnes","12538","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","568","Melons, other (inc.cantaloupes)","2017","2017","tonnes","12850","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1961","1961","tonnes","1100","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1962","1962","tonnes","1100","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1963","1963","tonnes","1000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1964","1964","tonnes","1000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1965","1965","tonnes","1100","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1966","1966","tonnes","1100","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1967","1967","tonnes","1200","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1968","1968","tonnes","1300","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1969","1969","tonnes","1000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1970","1970","tonnes","1100","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1971","1971","tonnes","1200","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1972","1972","tonnes","1200","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1973","1973","tonnes","370","","Official data"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1974","1974","tonnes","390","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1975","1975","tonnes","410","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1976","1976","tonnes","430","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1977","1977","tonnes","450","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1978","1978","tonnes","450","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1979","1979","tonnes","450","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1980","1980","tonnes","450","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1981","1981","tonnes","450","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1982","1982","tonnes","450","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1983","1983","tonnes","450","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1984","1984","tonnes","400","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1985","1985","tonnes","400","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1986","1986","tonnes","420","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1987","1987","tonnes","420","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1988","1988","tonnes","425","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1989","1989","tonnes","450","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1990","1990","tonnes","475","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1991","1991","tonnes","400","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1992","1992","tonnes","405","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1993","1993","tonnes","415","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1994","1994","tonnes","420","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1995","1995","tonnes","425","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1996","1996","tonnes","300","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1997","1997","tonnes","200","","Official data"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1998","1998","tonnes","300","","Official data"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","1999","1999","tonnes","200","","Official data"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2000","2000","tonnes","700","","Official data"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2001","2001","tonnes","900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2002","2002","tonnes","1000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2003","2003","tonnes","2900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2004","2004","tonnes","2400","","Official data"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2005","2005","tonnes","1900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2006","2006","tonnes","2600","","Official data"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2007","2007","tonnes","2000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2008","2008","tonnes","2151","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2009","2009","tonnes","2483","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2010","2010","tonnes","2584","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2011","2011","tonnes","2701","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2012","2012","tonnes","2819","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2013","2013","tonnes","2936","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2014","2014","tonnes","3053","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2015","2015","tonnes","3170","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2016","2016","tonnes","3287","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","234","Nuts, nes","2017","2017","tonnes","3404","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1961","1961","tonnes","1900","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1962","1962","tonnes","1700","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1963","1963","tonnes","1800","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1964","1964","tonnes","2100","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1965","1965","tonnes","2000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1966","1966","tonnes","3000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1967","1967","tonnes","1500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1968","1968","tonnes","1560","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1969","1969","tonnes","2800","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1970","1970","tonnes","3400","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1971","1971","tonnes","3060","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1972","1972","tonnes","3240","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1973","1973","tonnes","2200","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1974","1974","tonnes","1500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1975","1975","tonnes","1500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1976","1976","tonnes","1200","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1977","1977","tonnes","1260","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1978","1978","tonnes","1200","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1979","1979","tonnes","1200","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1980","1980","tonnes","1200","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1981","1981","tonnes","1000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1982","1982","tonnes","1000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1983","1983","tonnes","800","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1984","1984","tonnes","500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1985","1985","tonnes","500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1986","1986","tonnes","480","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1987","1987","tonnes","460","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1988","1988","tonnes","530","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1989","1989","tonnes","550","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1990","1990","tonnes","600","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1991","1991","tonnes","620","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1992","1992","tonnes","500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1993","1993","tonnes","505","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1994","1994","tonnes","510","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1995","1995","tonnes","520","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1996","1996","tonnes","530","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1997","1997","tonnes","700","","Official data"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1998","1998","tonnes","540","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","1999","1999","tonnes","500","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2000","2000","tonnes","400","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2001","2001","tonnes","350","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2002","2002","tonnes","300","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2003","2003","tonnes","271","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2004","2004","tonnes","200","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2005","2005","tonnes","190","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2006","2006","tonnes","240","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2007","2007","tonnes","200","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2008","2008","tonnes","210","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2009","2009","tonnes","220","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2010","2010","tonnes","211","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2011","2011","tonnes","188","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2012","2012","tonnes","169","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2013","2013","tonnes","159","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2014","2014","tonnes","148","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2015","2015","tonnes","136","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2016","2016","tonnes","125","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","75","Oats","2017","2017","tonnes","115","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1979","1979","tonnes","6700","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1980","1980","tonnes","6800","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1981","1981","tonnes","6900","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1982","1982","tonnes","7000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1983","1983","tonnes","7250","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1984","1984","tonnes","7320","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1985","1985","tonnes","7400","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1986","1986","tonnes","7600","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1987","1987","tonnes","7650","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1988","1988","tonnes","7750","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1989","1989","tonnes","7790","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1990","1990","tonnes","7800","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1991","1991","tonnes","7837","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1992","1992","tonnes","8662","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1993","1993","tonnes","8900","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1994","1994","tonnes","10000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1995","1995","tonnes","11000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1996","1996","tonnes","12813","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1997","1997","tonnes","5000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1998","1998","tonnes","1700","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","1999","1999","tonnes","1100","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2000","2000","tonnes","1100","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2001","2001","tonnes","1300","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2002","2002","tonnes","2600","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2003","2003","tonnes","4800","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2004","2004","tonnes","2700","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2005","2005","tonnes","2900","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2006","2006","tonnes","2300","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2007","2007","tonnes","2800","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2008","2008","tonnes","2800","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2009","2009","tonnes","2400","","Official data"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2010","2010","tonnes","970","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2011","2011","tonnes","264","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2012","2012","tonnes","1155","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2013","2013","tonnes","1089","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2014","2014","tonnes","1031","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2015","2015","tonnes","1019","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2016","2016","tonnes","1018","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","430","Okra","2017","2017","tonnes","1017","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1961","1961","tonnes","65000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1962","1962","tonnes","16000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1963","1963","tonnes","60000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1964","1964","tonnes","30000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1965","1965","tonnes","49000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1966","1966","tonnes","29376","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1967","1967","tonnes","67773","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1968","1968","tonnes","32184","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1969","1969","tonnes","46268","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1970","1970","tonnes","44396","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1971","1971","tonnes","54759","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1972","1972","tonnes","39603","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1973","1973","tonnes","30178","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1974","1974","tonnes","81167","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1975","1975","tonnes","35000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1976","1976","tonnes","51000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1977","1977","tonnes","25000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1978","1978","tonnes","65000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1979","1979","tonnes","15000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1980","1980","tonnes","80000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1981","1981","tonnes","15000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1982","1982","tonnes","75000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1983","1983","tonnes","20000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1984","1984","tonnes","50000","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1985","1985","tonnes","33000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1986","1986","tonnes","50000","*","Unofficial figure"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1987","1987","tonnes","68328","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1988","1988","tonnes","39420","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1989","1989","tonnes","45906","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1990","1990","tonnes","62335","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1991","1991","tonnes","43841","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1992","1992","tonnes","103119","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1993","1993","tonnes","50000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1994","1994","tonnes","77889","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1995","1995","tonnes","54000","F","FAO estimate"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1996","1996","tonnes","96475","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1997","1997","tonnes","93910","","Official data"
"QC","Crops","121","Lebanon","5510","Production","260","Olives","1998","1998","tonnes","100000","","Official data"
